	text	user	len	ID	Date	Source	Like	RTs	Geo
868	RT @IngoSalmen: Die gute Nachricht: Die Zahl der stationären  #COVID19-Patienten in #Berlin ist gesunken. Alle registrierten #Coronavirus-F…	☩ AdAGer	140	1241493560307978240	2020-03-21 22:35:05	Twitter for iPhone	0	29	
869	"RT @DrVanBrumms: Damit’s auch die letzten Eierköppe kapieren.
#StayAtHome #wirbleibenzuhause #COVID19 https://t.co/6IMZ84fgd9"	phottow redaktion	125	1241493559309672448	2020-03-21 22:35:05	Twitter for iPhone	0	492	
870	Interview mit Jan Groen, dem CEO von Intravacc: “Die Entwicklung eines Impfstoffs gegen das Coronavirus wird mindes… https://t.co/D4Pr5O5zkl	Innovation Origins DE	140	1241493553030676480	2020-03-21 22:35:03	dlvr.it	0	0	
871	"RT @Fan_Tas_Tisch: Wer glaubt, die aktuellen Maßnahmen wären überzogen, möge 10 Min Harald Lesch zuhören. 

Danach sollte es wirklich JEDER…"	penguin (🏡)	140	1241493531354677249	2020-03-21 22:34:58	Twitter for iPhone	0	54	
872	"RT @Polizei_Ffm: ⚠ #Corona

Das ganze Land Ägypten ist durch das @rki_de heute zum Risikogebiet erklärt worden.

➡ Rückkehrer aus einem Kri…"	Kerstin Thiele	140	1241493525902036998	2020-03-21 22:34:57	Twitter for Android	0	47	
873	RT @IngoSalmen: Die gute Nachricht: Die Zahl der stationären  #COVID19-Patienten in #Berlin ist gesunken. Alle registrierten #Coronavirus-F…	Tagesspiegel Leute	140	1241493511251415041	2020-03-21 22:34:53	TweetDeck	0	29	
874	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	limes raetia	140	1241493504515342344	2020-03-21 22:34:51	Twitter for iPad	0	31	
875	RT @lipsandskin: @drumheadberlin @BILD Ist Ihnen das selbst nicht peinlich? Ich hielt Sie bisher nicht für einen Trottel, aber welche Wahl…	Pascal MUC	139	1241493475679502343	2020-03-21 22:34:45	Twitter for iPhone	0	3	
876	"RT @PolizeiBerlin_E: #Infotweet:
Wenn Sie eine Bar betreiben, die Scheiben abkleben und Einlass nur über Klopfen oder nach Voranmeldung gew…"	🇪🇺ZombiemitHerz❤🌈	140	1241493471145406472	2020-03-21 22:34:44	Twitter for iPhone	0	2443	
877	RT @DLF_Sport: Auch die Fitnessstudios in Deutschland müssen jetzt ihren Betrieb einstellen. Doch auf das tägliche Workout muss niemand ver…	Ich	140	1241493455437692935	2020-03-21 22:34:40	Twitter for Android	0	906	
878	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	NeuBerlinerin	140	1241493450123620353	2020-03-21 22:34:38	Twitter for iPad	0	31	
879	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Bananita	140	1241493448043216896	2020-03-21 22:34:38	Twitter for Android	0	206	
880	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Das Dreiländer-Eck	140	1241493423326138369	2020-03-21 22:34:32	Tweetbot for iΟS	0	1357	
881	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Johann Heinrich	140	1241493403931750401	2020-03-21 22:34:27	Twitter for Android	0	222	
882	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Bettina	140	1241493403419971585	2020-03-21 22:34:27	Twitter Web App	0	1357	
883	RT @oliverdasgupta: Wirklich #sehenswert: Wie die #Trump|isten von Fox News Anfang März die #Covid19-Gefahr herunterspielten und nur ein pa…	Otto Schnederpelz🛡 🇪🇺🇮🇱🇦🇹🇩🇪	140	1241493382909870087	2020-03-21 22:34:22	Twitter for iPhone	0	64	
884	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Rudolf W. Hunter	140	1241493375695704065	2020-03-21 22:34:21	Twitter for iPhone	0	222	
885	RT @eha_deutsch: Der spanische Premierminister Pedro Sánchez: “Leider erwarten uns viel schlimmere Tage. Wenn wir zu Hause bleiben, können…	FrauMerkel	139	1241493372788973572	2020-03-21 22:34:20	Twitter for Android	0	3	
886	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Melli - 🏹🏹🏹	140	1241493368015851521	2020-03-21 22:34:19	Twitter for iPhone	0	31	
887	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Thomas Frank	140	1241493345031073795	2020-03-21 22:34:13	Twitter for iPad	0	1357	
888	Nach bisherigen Erkenntnissen wurden eine Flasche Wein, ein Glas Rote Beete und mehrere Rollen Toilettenpapier entw… https://t.co/STDAQtspUt	Designated use	140	1241493344884318217	2020-03-21 22:34:13	TweetDeck	0	0	
889	RT @agesnews: #Coronavirus: Bislang gibt es keine Belege, dass Türklinken, Haltegriffe, Geldscheine oder ähnliches bei der Übertragung eine…	Claudia Habl	140	1241493317793320960	2020-03-21 22:34:07	Twitter for Android	0	12	
890	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	aello mazzeppa	140	1241493315473879043	2020-03-21 22:34:06	Twitter Web App	0	919	
891	RT @HansaRostock: 🤝 Gerade vor der Uniklinik entdeckt: Danke an alle Ärzte &amp; Mediziner! #corona #covid19 #danke #hansa #3liga https://t.co/…	MadMaddison	144	1241493258204860422	2020-03-21 22:33:53	Twitter for iPhone	0	37	
892	RT @_Bart___: zur realistischen Einschätzung des internationalen Pharmakapitals möchte ich euch dran erinnern, dass es 2001 die Zahl der To…	arbeit zukunft	140	1241493229742235652	2020-03-21 22:33:46	Twitter Web App	0	3	
893	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Claudia Habl	140	1241493225589915658	2020-03-21 22:33:45	Twitter for Android	0	665	
894	RT @tim_cse: Twitter hat die Richtlinien für #COVID19 angepasst. Accounts, die Falschaussagen, Verharmlosungen, entgegen wissenschaftl. Fak…	Barbarne	140	1241493221567496192	2020-03-21 22:33:44	Twitter for Android	0	101	
895	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Petra 🇩🇪💙CO2 ist LEBEN	140	1241493209349607427	2020-03-21 22:33:41	Twitter for iPhone	0	222	
896	RT @Leopoldina: Die Nationalakademie Leopoldina hat eine Ad-hoc-Stellungnahme zu gesundheitspolitischen Handlungsoptionen gegen die weitere…	Anne Doebler	140	1241493146892226566	2020-03-21 22:33:26	Twitter for iPhone	0	170	
897	RT @Caritas_web: Der @kkvd_Verband ist enttäuscht vom Gesetzentwurf des Bundesgesundheitsministerium zur Finanzierung von Krankenhäusern im…	Janine Rhode	140	1241493117750202374	2020-03-21 22:33:19	Twitter for iPhone	0	4	
898	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Solturius	140	1241493065820405760	2020-03-21 22:33:07	Twitter for iPhone	0	1357	
899	"#COVID19 Forscher über #Corona-Maßnahmen: ""Wir sind noch ein gutes Stück davon entfernt, Entwarnung geben zu können"" https://t.co/6aBCxfobhV"	DNEWS24 - wir informieren, Sie entscheiden!	140	1241493047445270528	2020-03-21 22:33:02	Twitter for Android	0	0	
900	"RT @caglaronbasi: Wie kann man richtig Hände waschen? 
Warum sollte man mindestens 20 Sekunden Hände waschen? 

#StayAtHome #stayhome #wirb…"	‎⎊ ‎⧗ ⍟ ‎Morgan ✇ ϟ ➶	140	1241493035172671495	2020-03-21 22:33:00	Twitter for Android	0	676	
901	Gute Besserung an @jutta_ditfurth und @cem_oezdemir. #COVID19	Ismail Küpeli	61	1241493024959496197	2020-03-21 22:32:57	Twitter Web App	40	1	
902	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	VanessaClaire_Shd	140	1241492951299231748	2020-03-21 22:32:40	Twitter Web App	0	222	
903	RT @lipsandskin: Viren kennen nur dann keine Grenzen, wenn es für ihre Wirte keine Grenzen gibt. #covid19 #coronavirus	Charlie, der Magnetiseur	118	1241492945569820679	2020-03-21 22:32:38	Twitter for iPhone	0	62	
904	Italien hat China bzgl. Todesfaellen weit ueberholt! 4825 Tote! #COVID2019de #COVID19	Passport History	85	1241492932185616384	2020-03-21 22:32:35	Twitter Web App	0	0	
905	RT @EinfachRetour: Dass ich mal eine solche Durchsage machen muss, hätte ich auch nicht für möglich gehalten. #CoronaInfoCH #COVID19 #SBBCo…	Bahnnews CH	140	1241492928528343041	2020-03-21 22:32:34	Twitter for iPhone	0	18	
906	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Gerrit Naujoks	140	1241492911688220673	2020-03-21 22:32:30	Twitter for Android	0	222	
907	RT @lipsandskin: Das Problem bei #covid19 ist sicherlich, dass niemand weiß, wer Wirt ist und oft der Wirt selbst auch nicht. Selbst eine T…	Charlie, der Magnetiseur	140	1241492883720605701	2020-03-21 22:32:23	Twitter for iPhone	0	13	
908	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Kristina Jordan	140	1241492874388221956	2020-03-21 22:32:21	Twitter for iPhone	0	1357	
909	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	bezivón	140	1241492851025903622	2020-03-21 22:32:16	Twitter for Android	0	31	
910	"RT @UKKoeln: „BLIEV MIT DINGER FOTT ZEHUS!“ - Wir bleiben für Euch hier. Bleibt Ihr bitte für uns daheim!
#Uniklinik #Köln
#inKöllezeHus #C…"	MW	140	1241492804527968264	2020-03-21 22:32:05	Twitter for Android	0	346	
911	"RT @dunjahayali: weil es wohl leider wichtig ist... corona und seine vielfältigen auswirkungen 😞
#keinegewalt #hilfe #hilfsangebote #solida…"	_Drinnen_nur_Kännchen_	140	1241492790112108545	2020-03-21 22:32:01	Twitter for iPad	0	301	
912	RT @RegBerlin: Ein angeblicher Screenshot der Internetseite des @LAGeSo_Berlin kursiert zurzeit in Sozialen Medien und wird dort weiterverb…	helin ciftci	140	1241492771283795969	2020-03-21 22:31:57	Twitter for iPhone	0	190	
913	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Marcus Scheidel	140	1241492750928883715	2020-03-21 22:31:52	Twitter for iPhone	0	1357	
914	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Anja Köhne	140	1241492738115330049	2020-03-21 22:31:49	Twitter for Android	0	206	
915	RT @SWRAktuellRP: Der erste in Rheinland-Pfalz bestätigte #Corona-Fall gilt wieder als geheilt. Das teilte der Kreis #Kaiserslautern mit. M…	Mila	140	1241492724450299906	2020-03-21 22:31:45	Twitter Web App	0	9	
916	"#Covid19 - Warten auf die Welle: Wie sich Deutschlands Krankenhäuser aktuell für Coronavirus-Patienten rüsten.
https://t.co/AgavKrURqR"	DNEWS24 - wir informieren, Sie entscheiden!	134	1241492699523547137	2020-03-21 22:31:40	Twitter for Android	0	0	
917	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	leahsophiee	140	1241492693202751492	2020-03-21 22:31:38	Twitter for iPhone	0	1357	
918	"RT @lukizzl: Bin sehr stolz auf meine Eltern:
In ihrem nachbarschaftlichen Wohnprojekt nähen sie (mit Abstand) Mundschutzmasken nachdem sie…"	Hutzelzwerg	140	1241492693123039233	2020-03-21 22:31:38	Twitter for Android	0	6	
919	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Holla_die_Waldfee	139	1241492666413715457	2020-03-21 22:31:32	Twitter for Android	0	275	
920	"RT @dunjahayali: „Hunde gehen immer“, sagt man. 

Vielleicht kommt es so ja auch beim letzten Beratungsresistent an....  

🤗 1000 Dank an a…"	Schpeedy31	140	1241492658192896001	2020-03-21 22:31:30	Twitter for iPhone	0	701	
921	RT @SWRAktuellRP: In Rheinland-Pfalz gibt es 1.062 bestätigte #Corona-Fälle, meldet das Gesundheitsministerium. Das sind rund 19 Prozent me…	Mila	140	1241492653411352578	2020-03-21 22:31:29	Twitter Web App	0	21	
922	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Susanne Steinacher	140	1241492644812984326	2020-03-21 22:31:26	Twitter for Android	0	665	
923	RT @seawatchcrew: Wie nennt man das, wenn 100.000 Deutsche mit allen Mitteln nachhause gebracht werden, während 42.000 andere Menschen, in…	Van HOUTEN's club	139	1241492640803192834	2020-03-21 22:31:26	Twitter Web App	0	169	
924	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Funex 🎈	140	1241492632934780928	2020-03-21 22:31:24	Twitter for iPhone	0	1357	
925	RT @Stoppt_SARSCoV2: @GSiebeke @Sortex @BMG_Bund @jensspahn @Markus_Soeder Findet sich i.ganzen Land keine Schneiderei, d.waschbare Baumwol…	King_CoinVirt	140	1241492620393750531	2020-03-21 22:31:21	Twitter Web App	0	2	
926	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Albert Sommer	140	1241492592287723526	2020-03-21 22:31:14	Twitter Web App	0	1357	
927	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Erwin Vollmann🎗	140	1241492551762432000	2020-03-21 22:31:04	Twitter for iPhone	0	665	
928	RT @Juerg_Grossen: Sehr gut, #Bundesrat beschliesst wichtige Massnahmen für #KMU und #Selbständige, ganz im Sinn der @grunliberale (vgl.uns…	glp Thurgau	140	1241492541381500928	2020-03-21 22:31:02	Twitter for iPad	0	11	
929	RT @Tagesspiegel: Weil die Beatmungsplätze im #Elsass knapp werden, nehmen deutsche Kliniken schwerkranke #Coronavirus-Patienten aus #Frank…	Ernst Gelegs	140	1241492523278897153	2020-03-21 22:30:58	Twitter for Android	0	69	
930	RT @DerZinni: Schönen Dank an alle Uneinsichtigen. Gerade hat Bayern als erstes Land den #Lockdown verkündet. Das ist nicht gut, sondern se…	Blubberbaer	140	1241492514286317570	2020-03-21 22:30:55	Twitter for Android	0	2	
931	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Arnold Melm	140	1241492468241219586	2020-03-21 22:30:44	Twitter for Android	0	1357	
932	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Real News	139	1241492464059416576	2020-03-21 22:30:43	Twitter for iPhone	0	245	
933	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Dirk Schumann	139	1241492462931247104	2020-03-21 22:30:43	Twitter Web App	0	275	
934	"RT @SEENOTRETTUNG: #CORONAVIRUS
#Moria ist #COVID19 hilflos ausgeliefert! #savethem 
Quelle: https://t.co/Kdlsnx1wwo https://t.co/GPVupHF5d2"	ophelia	140	1241492445638123521	2020-03-21 22:30:39	Twitter for iPhone	0	49	
935	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Andreas Kovar	140	1241492430244982785	2020-03-21 22:30:35	Twitter for iPhone	0	665	
936	"RT @Florian_Kain: Massive Ärzte-Kritik an Bundesregierung: „Nicht eine einzige Maske haben wir gekriegt"" #Covid19 @BILD_Politik https://t.c…"	Anita Helene	140	1241492405372715009	2020-03-21 22:30:29	Twitter for iPhone	0	155	
937	#Covid19 Eindämmung funktioniert nur als Gesamtpaket. Alle Maßnahmen von China müssen gleichzeitig erfolgen u. sind… https://t.co/Qs9nbBCE1T	Halleiner	140	1241492390680166400	2020-03-21 22:30:26	Twitter Web App	0	1	
938	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Bronkostar	140	1241492378764169216	2020-03-21 22:30:23	Twitter for Android	0	222	
939	#Corona #Coronakrise #Covid19 Das Corona-Ermächtigungsgesetz können wir dann ja gleich verlängern für den Klimawand… https://t.co/SvPLp7JSVp	ecce	140	1241492365489176576	2020-03-21 22:30:20	Twitter Web App	0	0	
940	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Marry	140	1241492261617250304	2020-03-21 22:29:55	Twitter for iPhone	0	206	
941	RT @Tagesspiegel: Für #Obdachlose ist der Ausbruch von #Covid19 ein riesiges Problem. #London stellt 300 Hotelzimmer zur Verfügung, um das…	Thomas W	139	1241492257599037442	2020-03-21 22:29:54	Twitter for Android	0	46	
942	@Ich2ES Es geht um die Verharmlosung. Er labert allgemein über Viren. #COVID19 ist ein synthetisches Virus, das völ… https://t.co/lpijCCelzO	Flori von Erlenbach	140	1241492257074745346	2020-03-21 22:29:54	Twitter Web App	0	0	
943	RT @Tagesspiegel: In den USA ist ein #Coronavirus-Schnelltest zugelassen worden. Er liefert in 45 Minuten ein Ergebnis. Unser Liveblog zu #…	Marion Johannsen	140	1241492197876404230	2020-03-21 22:29:40	Twitter for iPhone	0	31	
944	Vor wenigen Wochen ging @MFrauchigerSVP noch gegen das #Maulkorbgesetz und für die freie Meinungsäusserung auf die… https://t.co/ImLcN8Kvlo	Martin Hartmann 🇨🇭	139	1241492172110737409	2020-03-21 22:29:34	Twitter Web App	0	0	
945	RT @Tagesspiegel: Weil die Beatmungsplätze im #Elsass knapp werden, nehmen deutsche Kliniken schwerkranke #Coronavirus-Patienten aus #Frank…	Markus Stolze	140	1241492111121358851	2020-03-21 22:29:19	Twitter for iPhone	0	69	
946	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	Ralf Rolf Achi Alhomsi	140	1241492094285426689	2020-03-21 22:29:15	Twitter Web App	0	187	
947	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	John Ross Ewing	140	1241492083841601538	2020-03-21 22:29:13	Twitter for Android	0	222	
948	"RT @Caritas_web: Es gibt so viele Menschen, denen wir gerade für ihren Einsatz danken möchten: Ihr seid großartig 😍💗 , danke!

Teilt gerne…"	Manuela Schueller	139	1241492035032371200	2020-03-21 22:29:01	Twitter for iPhone	0	48	
949	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	Lambada	140	1241492011426906115	2020-03-21 22:28:55	Twitter for Android	0	919	
950	RT @maternus: Der Spiegel mit einer herzzereißenden Geschichte über eine 71jährige Seniorentreff-Omi, die mehr Angst vor der #AfD hat als v…	Rudolf Gottfried	140	1241491997644423168	2020-03-21 22:28:52	Twitter Web App	0	11	
